Debug |06.05.2020 11:36:00| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 11:41:22| Prawidlowa inicjalizacja
Info |06.05.2020 11:41:22| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 11:41:24| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 11:41:24| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 11:53:04| Prawidlowa inicjalizacja
Info |06.05.2020 11:53:04| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 11:53:06| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 11:53:06| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 11:53:33| Prawidlowa inicjalizacja
Info |06.05.2020 11:53:33| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 11:53:35| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 11:53:35| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 11:54:53| Prawidlowa inicjalizacja
Info |06.05.2020 11:54:53| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 11:55:11| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 11:55:11| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 11:55:25| Prawidlowa inicjalizacja
Info |06.05.2020 11:55:25| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 11:55:27| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 11:55:27| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 12:02:47| Prawidlowa inicjalizacja
Info |06.05.2020 12:02:47| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 12:02:49| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 12:02:49| Obraz podzielony w czasie 15 ms ms.
Info |06.05.2020 12:04:51| Prawidlowa inicjalizacja
Info |06.05.2020 12:04:51| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 12:04:53| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 12:04:53| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 12:05:35| Prawidlowa inicjalizacja
Info |06.05.2020 12:05:35| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 12:05:37| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 12:05:37| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 12:06:35| Prawidlowa inicjalizacja
Info |06.05.2020 12:06:35| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 12:06:37| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 12:06:37| Obraz podzielony w czasie 16 ms ms.
Info |06.05.2020 12:07:10| Prawidlowa inicjalizacja
Info |06.05.2020 12:07:10| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 12:07:13| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 12:07:13| Obraz podzielony w czasie 16 ms ms.
Info |06.05.2020 12:07:44| Prawidlowa inicjalizacja
Info |06.05.2020 12:07:44| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 12:07:46| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 12:07:46| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 12:10:36| Prawidlowa inicjalizacja
Info |06.05.2020 12:10:36| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 12:10:38| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 12:10:38| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 12:12:15| Prawidlowa inicjalizacja
Info |06.05.2020 12:12:15| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 12:12:18| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 12:12:18| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 12:13:35| Prawidlowa inicjalizacja
Info |06.05.2020 12:13:35| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 12:13:38| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 12:13:38| Obraz podzielony w czasie 15 ms ms.
Info |06.05.2020 12:18:09| Prawidlowa inicjalizacja
Info |06.05.2020 12:18:09| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 12:18:12| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 12:18:12| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 12:18:33| Prawidlowa inicjalizacja
Info |06.05.2020 12:18:33| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 12:18:36| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 12:18:36| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 12:20:47| Prawidlowa inicjalizacja
Info |06.05.2020 12:20:47| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 12:20:50| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 12:20:50| Obraz podzielony w czasie 15 ms ms.
Info |06.05.2020 12:22:24| Prawidlowa inicjalizacja
Info |06.05.2020 12:22:24| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 12:22:26| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 12:22:26| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 12:23:31| Prawidlowa inicjalizacja
Info |06.05.2020 12:23:31| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 12:23:33| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 12:23:33| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 12:23:50| Prawidlowa inicjalizacja
Info |06.05.2020 12:23:50| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 12:23:52| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 12:23:52| Obraz podzielony w czasie 16 ms ms.
Info |06.05.2020 12:26:08| Prawidlowa inicjalizacja
Info |06.05.2020 12:26:08| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 12:26:10| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 12:26:10| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 12:30:45| Prawidlowa inicjalizacja
Info |06.05.2020 12:30:45| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 12:30:47| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 12:30:47| Obraz podzielony w czasie 16 ms ms.
Info |06.05.2020 12:31:20| Prawidlowa inicjalizacja
Info |06.05.2020 12:31:20| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 12:31:21| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 12:31:21| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 12:33:30| Prawidlowa inicjalizacja
Info |06.05.2020 12:33:30| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 12:33:32| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 12:33:32| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 12:35:01| Prawidlowa inicjalizacja
Info |06.05.2020 12:35:01| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 12:35:03| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 12:35:03| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 12:39:35| Prawidlowa inicjalizacja
Info |06.05.2020 12:39:35| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 12:39:37| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 12:39:38| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 12:41:06| Prawidlowa inicjalizacja
Info |06.05.2020 12:41:06| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 12:41:08| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 12:41:08| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 12:41:24| Prawidlowa inicjalizacja
Info |06.05.2020 12:41:24| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 12:41:26| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 12:41:26| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 12:53:58| Prawidlowa inicjalizacja
Info |06.05.2020 12:53:58| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 12:54:00| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 12:54:00| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 13:43:30| Prawidlowa inicjalizacja
Info |06.05.2020 13:43:30| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 13:43:32| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 13:43:32| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 15:30:54| Prawidlowa inicjalizacja
Info |06.05.2020 15:30:54| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 15:30:57| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 15:30:57| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 15:40:23| Prawidlowa inicjalizacja
Info |06.05.2020 15:40:23| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 15:40:26| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 15:40:26| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 15:41:04| Prawidlowa inicjalizacja
Info |06.05.2020 15:41:04| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 15:41:09| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 15:41:09| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 15:43:29| Prawidlowa inicjalizacja
Info |06.05.2020 15:43:29| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 15:43:31| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 15:43:31| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 15:46:01| Prawidlowa inicjalizacja
Info |06.05.2020 15:46:01| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 15:46:03| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 15:46:03| Obraz podzielony w czasie 15 ms ms.
Info |06.05.2020 15:46:15| Prawidlowa inicjalizacja
Info |06.05.2020 15:46:15| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 15:46:18| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 15:46:18| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 15:47:03| Prawidlowa inicjalizacja
Info |06.05.2020 15:47:03| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 15:47:05| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 15:47:05| Obraz podzielony w czasie 0 ms ms.
Debug |06.05.2020 15:47:06| Utworzono 12 watkow.
Debug |06.05.2020 15:47:06| Obraz przetworzony w czasie 109 ms ms.
